DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
01/01/2016,3:20,MANHATTAN,10012,40.7272875,-74.0006314,"(40.7272875, -74.0006314)",WEST HOUSTON STREET,THOMPSON STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3363611,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/01/2016,3:20,BRONX,10457,40.8542925,-73.9002599,"(40.8542925, -73.9002599)",RYER AVENUE,EAST 181 STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3363441,PASSENGER VEHICLE,TAXI,,,
01/01/2016,3:11,,,,,,18 AVENUE,EAST 3 STREET,,3,0,0,0,0,0,3,0,Unspecified,Unspecified,,,,3363513,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/01/2016,3:05,BROOKLYN,11205,40.6948926,-73.9534154,"(40.6948926, -73.9534154)",MYRTLE AVENUE,SANFORD STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3363533,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
01/01/2016,3:00,BRONX,10468,40.8633298,-73.8991979,"(40.8633298, -73.8991979)",EAST 190 STREET,MORRIS AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,,3363473,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,UNKNOWN,
01/01/2016,2:57,,,,,,,,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3363599,PICK-UP TRUCK,PASSENGER VEHICLE,,,
01/01/2016,2:54,BROOKLYN,11218,40.6433056,-73.9740952,"(40.6433056, -73.9740952)",BEVERLEY ROAD,OCEAN PARKWAY,,3,0,0,0,0,0,3,0,Prescription Medication,Unspecified,,,,3363489,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/01/2016,2:50,MANHATTAN,10016,40.7438808,-73.9815589,"(40.7438808, -73.9815589)",LEXINGTON AVENUE,EAST 30 STREET,,1,0,1,0,0,0,0,0,Unspecified,,,,,3363375,PASSENGER VEHICLE,,,,
01/01/2016,2:50,QUEENS,11427,40.7269507,-73.7489396,"(40.7269507, -73.7489396)",89 AVENUE,215 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3363917,PASSENGER VEHICLE,UNKNOWN,,,
01/01/2016,2:47,,,,,,,,,0,0,0,0,0,0,0,0,Other Vehicular,Turning Improperly,,,,3363440,TAXI,PASSENGER VEHICLE,,,
01/01/2016,2:47,QUEENS,11417,40.6745572,-73.859593,"(40.6745572, -73.859593)",NORTH CONDUIT AVENUE,SUTTER AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3364317,PASSENGER VEHICLE,UNKNOWN,,,
01/01/2016,2:45,,,,,,JAMAICA AVENUE,JACKIE ROBINSON PARKWAY,,4,0,0,0,0,0,4,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,,,3363807,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,,
01/01/2016,2:45,BROOKLYN,11208,40.671142,-73.8613162,"(40.671142, -73.8613162)",DREW STREET,DUMONT AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3364218,PASSENGER VEHICLE,UNKNOWN,,,
01/01/2016,2:40,MANHATTAN,10028,40.7788219,-73.953985,"(40.7788219, -73.953985)",EAST 86 STREET,3 AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,3363399,TAXI,,,,
01/01/2016,2:35,BROOKLYN,11208,40.6714688,-73.8810776,"(40.6714688, -73.8810776)",SUTTER AVENUE,ESSEX STREET,,2,0,0,0,0,0,2,0,Alcohol Involvement,Unspecified,Unspecified,Unspecified,Unspecified,3363523,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE
01/01/2016,2:34,BROOKLYN,11229,40.6096417,-73.9455983,"(40.6096417, -73.9455983)",EAST 28 STREET,QUENTIN ROAD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3363754,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
01/01/2016,2:33,BROOKLYN,11210,40.6299135,-73.9377387,"(40.6299135, -73.9377387)",EAST 40 STREET,AVENUE I,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3363485,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2016,2:30,,,,,,UNIONPORT ROAD,METROPOLITAN OVAL,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3363428,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/01/2016,2:30,QUEENS,11362,40.7625929,-73.7187315,"(40.7625929, -73.7187315)",,,58-19 HEWLETT STREET,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,,,3363972,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
01/01/2016,2:30,MANHATTAN,10037,40.8178994,-73.9380903,"(40.8178994, -73.9380903)",WEST 141 STREET,LENOX AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3363669,OTHER,PASSENGER VEHICLE,,,
01/01/2016,2:30,MANHATTAN,10002,40.7112296,-73.9847854,"(40.7112296, -73.9847854)",MONTGOMERY STREET,WATER STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Lost Consciousness,,,,3369078,PASSENGER VEHICLE,OTHER,,,
01/01/2016,2:30,BROOKLYN,11203,40.6512285,-73.9409587,"(40.6512285, -73.9409587)",CHURCH AVENUE,EAST 39 STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3363503,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2016,2:15,QUEENS,11361,40.7680947,-73.7632576,"(40.7680947, -73.7632576)",221 STREET,38 AVENUE,,0,0,0,0,0,0,0,0,Alcohol Involvement,,,,,3363581,PASSENGER VEHICLE,,,,
01/01/2016,2:05,,,40.8354859,-73.9493936,"(40.8354859, -73.9493936)",,,,1,0,0,0,0,0,1,0,Windshield Inadequate,Unspecified,,,,3363677,SPORT UTILITY / STATION WAGON,TAXI,,,
01/01/2016,2:00,,,40.7251108,-73.7705573,"(40.7251108, -73.7705573)",,,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,3363571,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2016,18:05,QUEENS,11419,40.6929726,-73.8153654,"(40.6929726, -73.8153654)",101 AVENUE,132 STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3363881,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/01/2016,18:00,,,40.5917559,-73.9082902,"(40.5917559, -73.9082902)",,,,6,0,0,0,0,0,6,0,Fatigued/Drowsy,Fatigued/Drowsy,Fatigued/Drowsy,Unspecified,,3364742,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
01/01/2016,17:50,MANHATTAN,10065,40.7647319,-73.9663588,"(40.7647319, -73.9663588)",EAST 63 STREET,LEXINGTON AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3363637,TAXI,PASSENGER VEHICLE,,,
01/01/2016,17:45,QUEENS,11429,40.7125596,-73.7329853,"(40.7125596, -73.7329853)",HEMPSTEAD AVENUE,221 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3363918,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/01/2016,17:40,,,,,,BROOKLYN QUEENS EXPWY E N SR,25 AVENUE,,1,0,0,0,0,0,1,0,Fell Asleep,,,,,3364432,PASSENGER VEHICLE,,,,
01/01/2016,17:40,QUEENS,11354,40.764071,-73.8091361,"(40.764071, -73.8091361)",156 STREET,NORTHERN BOULEVARD,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3363956,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/01/2016,17:20,,,,,,FLATBUSH AVENUE,ALBEMARLE ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3363785,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/01/2016,17:20,BRONX,10469,40.8732771,-73.8535761,"(40.8732771, -73.8535761)",HERING AVENUE,EAST GUN HILL ROAD,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3363737,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2016,17:18,BRONX,10467,40.8785791,-73.8688498,"(40.8785791, -73.8688498)",BRONX BOULEVARD,EAST 211 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3363728,OTHER,UNKNOWN,,,
01/01/2016,17:16,MANHATTAN,10027,40.8088424,-73.9658127,"(40.8088424, -73.9658127)",RIVERSIDE DRIVE,WEST 116 STREET,,2,0,0,0,0,0,2,0,Turning Improperly,Unspecified,,,,3365153,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/01/2016,17:11,BROOKLYN,11221,40.69409,-73.9342674,"(40.69409, -73.9342674)",STUYVESANT AVENUE,PULASKI STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3363837,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
01/01/2016,17:00,,,,,,RUGBY ROAD,AVENUE M,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3364786,PASSENGER VEHICLE,BICYCLE,,,
01/01/2016,17:00,,,,,,EAST 96 STREET,FDR DRIVE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3363650,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2016,17:00,QUEENS,11691,40.5998356,-73.7560687,"(40.5998356, -73.7560687)",BEACH 22 STREET,BROOKHAVEN AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3363874,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2016,17:00,QUEENS,11373,40.7347373,-73.8722578,"(40.7347373, -73.8722578)",57 AVENUE,90 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3363966,PASSENGER VEHICLE,UNKNOWN,,,
01/01/2016,17:00,MANHATTAN,10040,40.8614639,-73.9249989,"(40.8614639, -73.9249989)",FORT GEORGE HILL,NAGLE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3363680,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/01/2016,16:55,BROOKLYN,11229,40.6136366,-73.9482495,"(40.6136366, -73.9482495)",KINGS HIGHWAY,EAST 26 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3363755,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2016,16:50,QUEENS,11413,40.6719783,-73.7514861,"(40.6719783, -73.7514861)",139 AVENUE,222 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,,,3363556,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
01/01/2016,16:50,MANHATTAN,10036,40.7597301,-73.9916833,"(40.7597301, -73.9916833)",WEST 44 STREET,9 AVENUE,,0,0,0,0,0,0,0,0,Illness,Unspecified,,,,3363627,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/01/2016,16:49,MANHATTAN,10023,40.7780962,-73.9782926,"(40.7780962, -73.9782926)",WEST 73 STREET,COLUMBUS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3364082,LIVERY VEHICLE,PASSENGER VEHICLE,,,
01/01/2016,16:44,,,,,,ARTHUR KILL ROAD,SHARROTTS ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3364012,BUS,UNKNOWN,,,
01/01/2016,16:40,QUEENS,11416,40.6840852,-73.8580622,"(40.6840852, -73.8580622)",ROCKAWAY BOULEVARD,95 AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3363880,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2016,16:40,,,40.7677793,-73.9035816,"(40.7677793, -73.9035816)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3364426,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/01/2016,16:40,,,,,,FULTON STREET,ARLINGTON PLACE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3364240,PASSENGER VEHICLE,TAXI,,,
01/01/2016,16:40,,,,,,FARMERS BOULEVARD,BEDELL STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3363986,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2016,16:40,QUEENS,11434,40.6874473,-73.7642543,"(40.6874473, -73.7642543)",180 STREET,119 ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3363590,PASSENGER VEHICLE,UNKNOWN,,,
01/01/2016,16:40,BRONX,10453,40.8580925,-73.9019135,"(40.8580925, -73.9019135)",MORRIS AVENUE,EAST 183 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3363444,VAN,PASSENGER VEHICLE,,,
01/01/2016,16:31,BROOKLYN,11220,40.6313023,-74.0103291,"(40.6313023, -74.0103291)",65 STREET,9 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3363509,OTHER,SPORT UTILITY / STATION WAGON,,,
01/01/2016,16:30,QUEENS,11420,40.6810063,-73.812561,"(40.6810063, -73.812561)",LINDEN BOULEVARD,128 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3363559,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/01/2016,16:30,BRONX,10459,40.8320892,-73.889792,"(40.8320892, -73.889792)",JENNINGS STREET,HOE AVENUE,,0,0,0,0,0,0,0,0,Illness,Unspecified,,,,3363698,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2016,16:20,,,,,,ASTORIA BOULEVARD SOUTH,STEINWAY STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3364436,PICK-UP TRUCK,PASSENGER VEHICLE,,,
01/01/2016,16:20,BRONX,10469,40.8744065,-73.8400356,"(40.8744065, -73.8400356)",BURKE AVENUE,WICKHAM AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3363719,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2016,16:15,QUEENS,11102,40.7683796,-73.9212409,"(40.7683796, -73.9212409)",30 STREET,NEWTOWN AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3364427,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2016,16:15,BROOKLYN,11220,40.6420578,-74.02042,"(40.6420578, -74.02042)",3 AVENUE,60 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3363791,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/01/2016,16:14,BROOKLYN,11215,40.6661692,-73.9888076,"(40.6661692, -73.9888076)",5 AVENUE,14 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3363529,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
01/01/2016,16:10,BROOKLYN,11233,40.6718993,-73.9222993,"(40.6718993, -73.9222993)",PARK PLACE,RALPH AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3363796,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/01/2016,16:08,BRONX,10457,40.847563,-73.8947327,"(40.847563, -73.8947327)",MONTEREY AVENUE,EAST 178 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3363736,PASSENGER VEHICLE,UNKNOWN,,,
01/01/2016,16:05,,,,,,BEACH CHANNEL DRIVE,BEACH 116 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Fatigued/Drowsy,,,,3363537,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/01/2016,16:00,BROOKLYN,11221,40.6904,-73.9236444,"(40.6904, -73.9236444)",GROVE STREET,BROADWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3363849,PASSENGER VEHICLE,UNKNOWN,,,
01/01/2016,15:50,,,,,,PELHAM PARKWAY SOUTH,EASTCHESTER ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3363739,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/01/2016,15:50,QUEENS,11413,40.6656356,-73.7581495,"(40.6656356, -73.7581495)",SPRINGFIELD BOULEVARD,SOUTH CONDUIT AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3363920,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/01/2016,15:47,MANHATTAN,10010,40.738219,-73.9856742,"(40.738219, -73.9856742)",LEXINGTON AVENUE,GRAMERCY PARK NORTH,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3363379,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/01/2016,15:45,BROOKLYN,11216,40.6767222,-73.9470722,"(40.6767222, -73.9470722)",DEAN STREET,NEW YORK AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3363827,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/01/2016,15:45,,,,,,WEST 6 STREET,NEPTUNE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3363748,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
01/01/2016,15:35,QUEENS,11354,40.7652665,-73.815165,"(40.7652665, -73.815165)",NORTHERN BOULEVARD,150 STREET,,0,0,0,0,0,0,0,0,Lost Consciousness,Fatigued/Drowsy,,,,3363942,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/01/2016,15:30,,,40.7547214,-73.817035,"(40.7547214, -73.817035)",,,PARKING LOT BURLING ST & 45AVE,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,,3363939,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
01/01/2016,15:30,,,,,,,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3367079,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/01/2016,15:30,,,,,,,,1774 RALPH AVENUE(PARKING LOT),0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3364185,UNKNOWN,PASSENGER VEHICLE,,,
01/01/2016,15:30,QUEENS,11420,40.6649593,-73.8222478,"(40.6649593, -73.8222478)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3363565,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/01/2016,15:30,QUEENS,11379,40.7131723,-73.9007488,"(40.7131723, -73.9007488)",FRESH POND ROAD,62 ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3363911,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2016,15:27,QUEENS,11367,40.7320381,-73.814918,"(40.7320381, -73.814918)",JEWEL AVENUE,KISSENA BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3363930,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2016,15:20,QUEENS,11432,40.7098407,-73.7890633,"(40.7098407, -73.7890633)",172 STREET,89 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3363893,PASSENGER VEHICLE,UNKNOWN,,,
01/01/2016,15:09,BRONX,10455,40.8132333,-73.9090748,"(40.8132333, -73.9090748)",JACKSON AVENUE,EAST 149 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3363685,SPORT UTILITY / STATION WAGON,BICYCLE,,,
01/01/2016,15:08,BRONX,10466,40.893287,-73.8419216,"(40.893287, -73.8419216)",EDENWALD AVENUE,WILDER AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3363716,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
01/01/2016,15:07,BRONX,10465,40.8160833,-73.8156199,"(40.8160833, -73.8156199)",EAST TREMONT AVENUE,HARDING AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3363704,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2016,15:05,BROOKLYN,11223,40.6015958,-73.9743635,"(40.6015958, -73.9743635)",VAN SICKLEN STREET,AVENUE S,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3368683,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2016,15:00,QUEENS,11377,40.742805,-73.9042774,"(40.742805, -73.9042774)",60 STREET,43 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3363932,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/01/2016,15:00,BROOKLYN,11201,40.687993,-73.9896117,"(40.687993, -73.9896117)",PACIFIC STREET,SMITH STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3363852,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
01/01/2016,15:00,BRONX,10468,40.8628153,-73.90755,"(40.8628153, -73.90755)",WEST FORDHAM ROAD,LORING PLACE NORTH,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3363476,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
01/01/2016,14:58,BROOKLYN,11230,40.6119531,-73.9681646,"(40.6119531, -73.9681646)",OCEAN PARKWAY,AVENUE O,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3363495,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/01/2016,14:54,MANHATTAN,10035,40.7966809,-73.9349137,"(40.7966809, -73.9349137)",EAST 117 STREET,1 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3367010,OTHER,VAN,,,
01/01/2016,14:50,QUEENS,11413,40.6788433,-73.754179,"(40.6788433, -73.754179)",SPRINGFIELD BOULEVARD,135 AVENUE,,2,0,0,0,0,0,2,0,Physical Disability,Unspecified,,,,3364942,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/01/2016,14:50,,,40.7816495,-73.8366945,"(40.7816495, -73.8366945)",,,PARKING LOT 132 ST & 20 AVE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3363954,SPORT UTILITY / STATION WAGON,,,,
01/01/2016,14:50,QUEENS,11373,40.7372527,-73.8660933,"(40.7372527, -73.8660933)",JUNCTION BOULEVARD,56 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3364377,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/01/2016,14:45,QUEENS,11355,40.7538316,-73.818409,"(40.7538316, -73.818409)",45 AVENUE,BOWNE STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Lost Consciousness,,,,3363957,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/01/2016,14:45,BROOKLYN,11249,40.7178613,-73.9622195,"(40.7178613, -73.9622195)",WYTHE AVENUE,NORTH 4 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3363871,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2016,14:40,,,40.7571844,-73.8339571,"(40.7571844, -73.8339571)",,,PARKING LOT 40 24 COLLEGE POINT BLVD,0,0,0,0,0,0,0,0,Backing Unsafely,,,,,3363953,SPORT UTILITY / STATION WAGON,,,,
01/01/2016,14:40,STATEN ISLAND,10309,40.527667,-74.2302289,"(40.527667, -74.2302289)",VETERANS ROAD WEST,TYRELLAN AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3364013,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/01/2016,14:37,,,40.7334255,-73.9744628,"(40.7334255, -73.9744628)",,,,0,0,0,0,0,0,0,0,Drugs (Illegal),,,,,3363619,VAN,,,,
01/01/2016,14:35,BROOKLYN,11214,40.6068878,-73.9958836,"(40.6068878, -73.9958836)",82 STREET,20 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3363765,PASSENGER VEHICLE,UNKNOWN,,,
01/01/2016,14:32,BRONX,10460,40.8452032,-73.8867451,"(40.8452032, -73.8867451)",EAST 179 STREET,MAPES AVENUE,,0,0,0,0,0,0,0,0,Traffic Control Device Improper/Non-Working,Traffic Control Device Improper/Non-Working,,,,3363733,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2016,14:30,BROOKLYN,11209,40.6270108,-74.0325559,"(40.6270108, -74.0325559)",RIDGE BOULEVARD,82 STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3363507,LIVERY VEHICLE,BICYCLE,,,
01/01/2016,14:28,MANHATTAN,10029,40.7871194,-73.9479233,"(40.7871194, -73.9479233)",EAST 99 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3363649,PASSENGER VEHICLE,UNKNOWN,,,
